Time [s],TrunkUnknown,LUUnknown1,LUUnknown2,LUUnknown3,LUUnknown4,LUKnown,Clock
3.064191602,0,0,0,0,0,0,1
3.064241522,0,0,0,0,0,0,1
3.064291442,0,0,0,0,0,0,1
3.064341362,0,0,0,0,0,0,1
3.064391282,0,0,0,0,0,0,0
3.064441202,0,0,0,0,0,0,0
3.064491122,0,0,0,0,0,0,0
3.064541042,0,0,0,0,0,0,0
3.064590962,0,0,0,0,0,0,0
3.064640882,0,0,0,0,0,0,0
3.064690802,0,0,0,0,0,0,0
3.064740722,0,0,0,0,0,0,0
3.064790642,0,0,0,0,0,0,0
3.064840562,0,0,0,0,0,0,0
3.064890482,0,0,0,0,0,0,0
3.064940402,0,0,0,0,0,0,0
3.064990322,0,0,0,0,0,0,0
3.065040242,0,1,0,0,0,0,1
3.065090162,1,1,0,0,0,0,1
3.065140082,1,1,0,0,0,0,1
3.065190002,1,1,0,0,0,0,1
3.065239922,1,1,0,0,0,0,1
3.065289842,1,1,0,0,0,0,1
3.065339762,1,1,0,0,0,0,1
3.065389682,1,1,0,0,0,0,1
3.065439602,1,1,0,0,0,0,1
3.065489522,1,1,0,0,0,0,1
3.065539442,1,1,0,0,0,0,1
3.065589362,1,1,0,0,0,0,1
3.065639282,1,1,0,0,0,0,0
3.065689202,1,1,0,0,0,0,0
3.065739122,1,1,0,0,0,0,0
3.065789042,1,1,0,0,0,0,0
3.065838962,1,1,0,0,0,0,0
3.065888882,1,1,0,0,0,0,0
3.065938802,1,1,0,0,0,0,0
3.065988722,1,1,0,0,0,0,0
3.066038642,1,1,0,0,0,0,0
3.066088562,1,1,0,0,0,0,0
3.066138482,1,1,0,0,0,0,0
3.066188402,1,1,0,0,0,0,0
3.066238322,1,1,0,0,0,0,0
3.066288242,0,0,0,0,0,1,1
3.066338162,0,0,0,1,1,1,1
3.066388082,0,0,1,1,1,1,1
3.066438002,0,0,1,1,1,1,1
3.066487922,0,0,1,1,1,1,1
3.066537842,0,0,1,1,1,1,1
3.066587762,0,0,1,1,1,1,1
3.066637682,0,0,1,1,1,1,1
3.066687602,0,0,1,1,1,1,1
3.066737522,0,0,1,1,1,1,1
3.066787442,0,0,1,1,1,1,1
3.066837362,0,0,1,1,1,1,1
3.066887282,0,0,1,1,1,1,0
3.066937202,0,0,1,1,1,1,0
3.066987122,0,0,1,1,1,1,0
3.067037042,0,0,1,1,1,1,0
3.067086962,0,0,1,1,1,1,0
3.067136882,0,0,1,1,1,1,0
3.067186802,0,0,1,1,1,1,0
3.067236722,0,0,1,1,1,1,0
3.067286642,0,0,1,1,1,1,0
3.067336562,0,0,1,1,1,1,0
3.067386482,0,0,1,1,1,1,0
3.067436402,0,0,1,1,1,1,0
3.067486322,0,0,1,1,1,1,0
3.067536242,0,1,1,1,1,1,1
3.067586162,0,1,1,1,1,1,1
3.067636082,0,1,1,1,1,1,1
3.067686002,0,1,1,1,1,1,1
3.067735922,0,1,1,1,1,1,1
3.067785842,0,1,1,1,1,1,1
3.067835762,0,1,1,1,1,1,1
3.067885682,0,1,1,1,1,1,1
3.067935602,0,1,1,1,1,1,1
3.067985522,0,1,1,1,1,1,1
3.068035442,0,1,1,1,1,1,1
3.068085362,0,1,1,1,1,1,1
3.068135282,0,1,1,1,1,1,0
3.068185202,0,1,1,1,1,1,0
3.068235122,0,1,1,1,1,1,0
3.068285042,0,1,1,1,1,1,0
3.068334962,0,1,1,1,1,1,0
3.068384882,0,1,1,1,1,1,0
3.068434802,0,1,1,1,1,1,0
3.068484722,0,1,1,1,1,1,0
3.068534642,0,1,1,1,1,1,0
3.068584562,0,1,1,1,1,1,0
3.068634482,0,1,1,1,1,1,0
3.068684402,0,1,1,1,1,1,0
3.068734322,0,1,1,1,1,1,0
3.068784242,1,0,1,0,0,0,1
3.068834162,1,0,0,0,0,0,1
3.068884082,1,0,0,0,0,0,1
3.068934002,1,0,0,0,0,0,1
3.068983922,1,0,0,0,0,0,1
3.069033842,1,0,0,0,0,0,1
3.069083762,1,0,0,0,0,0,1
3.069133682,1,0,0,0,0,0,1
3.069183602,1,0,0,0,0,0,1
3.069233522,1,0,0,0,0,0,1
3.069283442,1,0,0,0,0,0,1
3.069333362,1,0,0,0,0,0,1
3.069383282,1,0,0,0,0,0,0
3.069433202,1,0,0,0,0,0,0
3.069483122,1,0,0,0,0,0,0
3.069533042,1,0,0,0,0,0,0
3.069582962,1,0,0,0,0,0,0
3.069632882,1,0,0,0,0,0,0
3.069682802,1,0,0,0,0,0,0
3.069732722,1,0,0,0,0,0,0
3.069782642,1,0,0,0,0,0,0
3.069832562,1,0,0,0,0,0,0
3.069882482,1,0,0,0,0,0,0
3.069932402,1,0,0,0,0,0,0
3.069982322,1,0,0,0,0,0,0
3.070032242,0,0,0,1,0,1,1
3.070082162,0,0,1,1,1,1,1
3.070132082,0,0,1,1,1,1,1
3.070182002,0,0,1,1,1,1,1
3.070231922,0,0,1,1,1,1,1
3.070281842,0,0,1,1,1,1,1
3.070331762,0,0,1,1,1,1,1
3.070381682,0,0,1,1,1,1,1
3.070431602,0,0,1,1,1,1,1
3.070481522,0,0,1,1,1,1,1
3.070531442,0,0,1,1,1,1,1
3.070581362,0,0,1,1,1,1,1
3.070631282,0,0,1,1,1,1,0
3.070681202,0,0,1,1,1,1,0
3.070731122,0,0,1,1,1,1,0
3.070781042,0,0,1,1,1,1,0
3.070830962,0,0,1,1,1,1,0
3.070880882,0,0,1,1,1,1,0
3.070930802,0,0,1,1,1,1,0
3.070980722,0,0,1,1,1,1,0
3.071030642,0,0,1,1,1,1,0
3.071080562,0,0,1,1,1,1,0
3.071130482,0,0,1,1,1,1,0
3.071180402,0,0,1,1,1,1,0
3.071230322,0,0,1,1,1,0,0
3.071280242,1,1,1,0,0,0,1
3.071330162,1,1,0,0,0,0,1
3.071380082,1,1,0,0,0,0,1
3.071430002,1,1,0,0,0,0,1
3.071479922,1,1,0,0,0,0,1
3.071529842,1,1,0,0,0,0,1
3.071579762,1,1,0,0,0,0,1
3.071629682,1,1,0,0,0,0,1
3.071679602,1,1,0,0,0,0,1
3.071729522,1,1,0,0,0,0,1
3.071779442,1,1,0,0,0,0,1
3.071829362,1,1,0,0,0,0,1
3.071879282,1,1,0,0,0,0,0
3.071929202,1,1,0,0,0,0,0
3.071979122,1,1,0,0,0,0,0
3.072029042,1,1,0,0,0,0,0
3.072078962,1,1,0,0,0,0,0
3.072128882,1,1,0,0,0,0,0
3.072178802,1,1,0,0,0,0,0
3.072228722,1,1,0,0,0,0,0
3.072278642,1,1,0,0,0,0,0
3.072328562,1,1,0,0,0,0,0
3.072378482,1,1,0,0,0,0,0
3.072428402,1,1,0,0,0,0,0
3.072478322,1,1,0,0,0,1,0
3.072528242,1,1,0,0,0,1,1
3.072578162,1,1,1,0,0,1,1
3.072628082,1,1,1,0,0,1,1
3.072678002,1,1,1,0,0,1,1
3.072727922,1,1,1,0,0,1,1
3.072777842,1,1,1,0,0,1,1
3.072827762,1,1,1,0,0,1,1
3.072877682,1,1,1,0,0,1,1
3.072927602,1,1,1,0,0,1,1
3.072977522,1,1,1,0,0,1,1
3.073027442,1,1,1,0,0,1,1
3.073077362,1,1,1,0,0,1,1
3.073127282,1,1,1,0,0,1,0
3.073177202,1,1,1,0,0,1,0
3.073227122,1,1,1,0,0,1,0
3.073277042,1,1,1,0,0,1,0
3.073326962,1,1,1,0,0,1,0
3.073376882,1,1,1,0,0,1,0
3.073426802,1,1,1,0,0,1,0
3.073476722,1,1,1,0,0,1,0
3.073526642,1,1,1,0,0,1,0
3.073576562,1,1,1,0,0,1,0
3.073626482,1,1,1,0,0,1,0
3.073676402,1,1,1,0,0,1,0
3.073726322,1,0,1,0,0,0,0
3.073776242,0,0,1,1,1,0,1
3.073826162,0,0,0,1,1,0,1
3.073876082,0,0,0,1,1,0,1
3.073926002,0,0,0,1,1,0,1
3.073975922,0,0,0,1,1,0,1
3.074025842,0,0,0,1,1,0,1
3.074075762,0,0,0,1,1,0,1
3.074125682,0,0,0,1,1,0,1
3.074175602,0,0,0,1,1,0,1
3.074225522,0,0,0,1,1,0,1
3.074275442,0,0,0,1,1,0,1
3.074325362,0,0,0,1,1,0,0
3.074375282,0,0,0,1,1,0,0
3.074425202,0,0,0,1,1,0,0
3.074475122,0,0,0,1,1,0,0
3.074525042,0,0,0,1,1,0,0
3.074574962,0,0,0,1,1,0,0
3.074624882,0,0,0,1,1,0,0
3.074674802,0,0,0,1,1,0,0
3.074724722,0,0,0,1,1,0,0
3.074774642,0,0,0,1,1,0,0
3.074824562,0,0,0,1,1,0,0
3.074874482,0,0,0,1,1,0,0
3.074924402,0,0,0,1,1,0,0
3.074974322,0,1,0,1,1,0,1
3.075024242,1,1,0,1,1,1,1
3.075074162,1,1,1,1,1,1,1
3.075124082,1,1,1,1,1,1,1
3.075174002,1,1,1,1,1,1,1
3.075223922,1,1,1,1,1,1,1
3.075273842,1,1,1,1,1,1,1
3.075323762,1,1,1,1,1,1,1
3.075373682,1,1,1,1,1,1,1
3.075423602,1,1,1,1,1,1,1
3.075473522,1,1,1,1,1,1,1
3.075523442,1,1,1,1,1,1,1
3.075573362,1,1,1,1,1,1,0
3.075623282,1,1,1,1,1,1,0
3.075673202,1,1,1,1,1,1,0
3.075723122,1,1,1,1,1,1,0
3.075773042,1,1,1,1,1,1,0
3.075822962,1,1,1,1,1,1,0
3.075872882,1,1,1,1,1,1,0
3.075922802,1,1,1,1,1,1,0
3.075972722,1,1,1,1,1,1,0
3.076022642,1,1,1,1,1,1,0
3.076072562,1,1,1,1,1,1,0
3.076122482,1,1,1,1,1,1,0
3.076172402,1,1,1,1,1,1,0
3.076222322,1,1,1,1,1,1,1
3.076272242,1,1,1,1,1,1,1
3.076322162,1,1,1,1,1,1,1
3.076372082,1,1,1,1,1,1,1
3.076422002,1,1,1,1,1,1,1
3.076471922,1,1,1,1,1,1,1
3.076521842,1,1,1,1,1,1,1
3.076571762,1,1,1,1,1,1,1
3.076621682,1,1,1,1,1,1,1
3.076671602,1,1,1,1,1,1,1
3.076721522,1,1,1,1,1,1,1
3.076771442,1,1,1,1,1,1,1
3.076821362,1,1,1,1,1,1,0
3.076871282,1,1,1,1,1,1,0
3.076921202,1,1,1,1,1,1,0
3.076971122,1,1,1,1,1,1,0
3.077021042,1,1,1,1,1,1,0
3.077070962,1,1,1,1,1,1,0
3.077120882,1,1,1,1,1,1,0
3.077170802,1,1,1,1,1,1,0
3.077220722,1,1,1,1,1,1,0
3.077270642,1,1,1,1,1,1,0
3.077320562,1,1,1,1,1,1,0
3.077370482,1,1,1,1,1,1,0
3.077420402,1,1,1,1,1,1,0
3.077470322,0,0,1,0,0,0,1
3.077520242,0,0,0,0,0,0,1
3.077570162,0,0,0,0,0,0,1
3.077620082,0,0,0,0,0,0,1
3.077670002,0,0,0,0,0,0,1
3.077719922,0,0,0,0,0,0,1
3.077769842,0,0,0,0,0,0,1
3.077819762,0,0,0,0,0,0,1
3.077869682,0,0,0,0,0,0,1
3.077919602,0,0,0,0,0,0,1
3.077969522,0,0,0,0,0,0,1
3.078019442,0,0,0,0,0,0,1
3.078069362,0,0,0,0,0,0,0
3.078119282,0,0,0,0,0,0,0
3.078169202,0,0,0,0,0,0,0
3.078219122,0,0,0,0,0,0,0
3.078269042,0,0,0,0,0,0,0
3.078318962,0,0,0,0,0,0,0
3.078368882,0,0,0,0,0,0,0
3.078418802,0,0,0,0,0,0,0
3.078468722,0,0,0,0,0,0,0
3.078518642,0,0,0,0,0,0,0
3.078568562,0,0,0,0,0,0,0
3.078618482,0,0,0,0,0,0,0
3.078668402,0,0,0,0,0,0,0
3.078718322,0,0,0,0,0,1,1
3.078768242,1,0,0,1,0,1,1
3.078818162,1,0,1,1,0,1,1
3.078868082,1,0,1,1,0,1,1
3.078918002,1,0,1,1,0,1,1
3.078967922,1,0,1,1,0,1,1
3.079017842,1,0,1,1,0,1,1
3.079067762,1,0,1,1,0,1,1
3.079117682,1,0,1,1,0,1,1
3.079167602,1,0,1,1,0,1,1
3.079217522,1,0,1,1,0,1,1
3.079267442,1,0,1,1,0,1,1
3.079317362,1,0,1,1,0,1,0
3.079367282,1,0,1,1,0,1,0
3.079417202,1,0,1,1,0,1,0
3.079467122,1,0,1,1,0,1,0
3.079517042,1,0,1,1,0,1,0
3.079566962,1,0,1,1,0,1,0
3.079616882,1,0,1,1,0,1,0
3.079666802,1,0,1,1,0,1,0
3.079716722,1,0,1,1,0,1,0
3.079766642,1,0,1,1,0,1,0
3.079816562,1,0,1,1,0,1,0
3.079866482,1,0,1,1,0,1,0
3.079916402,1,0,1,1,0,1,0
3.079966322,0,1,1,1,0,0,1
3.080016242,0,1,1,0,1,0,1
3.080066162,0,1,0,0,1,0,1
3.080116082,0,1,0,0,1,0,1
3.080166002,0,1,0,0,1,0,1
3.080215922,0,1,0,0,1,0,1
3.080265842,0,1,0,0,1,0,1
3.080315762,0,1,0,0,1,0,1
3.080365682,0,1,0,0,1,0,1
3.080415602,0,1,0,0,1,0,1
3.080465522,0,1,0,0,1,0,1
3.080515442,0,1,0,0,1,0,1
3.080565362,0,1,0,0,1,0,0
3.080615282,0,1,0,0,1,0,0
3.080665202,0,1,0,0,1,0,0
3.080715122,0,1,0,0,1,0,0
3.080765042,0,1,0,0,1,0,0
3.080814962,0,1,0,0,1,0,0
3.080864882,0,1,0,0,1,0,0
3.080914802,0,1,0,0,1,0,0
3.080964722,0,1,0,0,1,0,0
3.081014642,0,1,0,0,1,0,0
3.081064562,0,1,0,0,1,0,0
3.081114482,0,1,0,0,1,0,0
3.081164402,0,1,0,0,1,0,0
3.081214322,0,1,0,0,1,1,1
3.081264242,0,1,0,0,1,1,1
3.081314162,0,1,0,0,1,1,1
3.081364082,0,1,0,0,1,1,1
3.081414002,0,1,0,0,1,1,1
3.081463922,0,1,0,0,1,1,1
3.081513842,0,1,0,0,1,1,1
3.081563762,0,1,0,0,1,1,1
3.081613682,0,1,0,0,1,1,1
3.081663602,0,1,0,0,1,1,1
3.081713522,0,1,0,0,1,1,1
3.081763442,0,1,0,0,1,1,1
3.081813362,0,1,0,0,1,1,0
3.081863282,0,1,0,0,1,1,0
3.081913202,0,1,0,0,1,1,0
3.081963122,0,1,0,0,1,1,0
3.082013042,0,1,0,0,1,1,0
3.082062962,0,1,0,0,1,1,0
3.082112882,0,1,0,0,1,1,0
3.082162802,0,1,0,0,1,1,0
3.082212722,0,1,0,0,1,1,0
3.082262642,0,1,0,0,1,1,0
3.082312562,0,1,0,0,1,1,0
3.082362482,0,1,0,0,1,1,0
3.082412402,0,1,0,0,1,1,0
3.082462322,0,0,0,0,1,0,1
3.082512242,1,0,0,1,0,0,1
3.082562162,1,0,1,1,0,0,1
3.082612082,1,0,1,1,0,0,1
3.082662002,1,0,1,1,0,0,1
3.082711922,1,0,1,1,0,0,1
3.082761842,1,0,1,1,0,0,1
3.082811762,1,0,1,1,0,0,1
3.082861682,1,0,1,1,0,0,1
3.082911602,1,0,1,1,0,0,1
3.082961522,1,0,1,1,0,0,1
3.083011442,1,0,1,1,0,0,1
3.083061362,1,0,1,1,0,0,0
3.083111282,1,0,1,1,0,0,0
3.083161202,1,0,1,1,0,0,0
3.083211122,1,0,1,1,0,0,0
3.083261042,1,0,1,1,0,0,0
3.083310962,1,0,1,1,0,0,0
3.083360882,1,0,1,1,0,0,0
3.083410802,1,0,1,1,0,0,0
3.083460722,1,0,1,1,0,0,0
3.083510642,1,0,1,1,0,0,0
3.083560562,1,0,1,1,0,0,0
3.083610482,1,0,1,1,0,0,0
3.083660402,1,0,1,1,0,0,0
3.083710322,0,0,1,1,0,0,1
3.083760242,0,0,1,1,0,0,1
3.083810162,0,0,0,1,0,0,1
3.083860082,0,0,0,1,0,0,1
3.083910002,0,0,0,1,0,0,1
3.083959922,0,0,0,1,0,0,1
3.084009842,0,0,0,1,0,0,1
3.084059762,0,0,0,1,0,0,1
3.084109682,0,0,0,1,0,0,1
3.084159602,0,0,0,1,0,0,1
3.084209522,0,0,0,1,0,0,1
3.084259442,0,0,0,1,0,0,1
3.084309362,0,0,0,1,0,0,0
3.084359282,0,0,0,1,0,0,0
3.084409202,0,0,0,1,0,0,0
3.084459122,0,0,0,1,0,0,0
3.084509042,0,0,0,1,0,0,0
3.084558962,0,0,0,1,0,0,0
3.084608882,0,0,0,1,0,0,0
3.084658802,0,0,0,1,0,0,0
3.084708722,0,0,0,1,0,0,0
3.084758642,0,0,0,1,0,0,0
3.084808562,0,0,0,1,0,0,0
3.084858482,0,0,0,1,0,0,0
3.084908402,0,0,0,1,0,0,0
3.084958322,1,1,0,0,0,1,1
3.085008242,1,1,0,0,1,1,1
3.085058162,1,1,1,0,1,1,1
3.085108082,1,1,1,0,1,1,1
3.085158002,1,1,1,0,1,1,1
3.085207922,1,1,1,0,1,1,1
3.085257842,1,1,1,0,1,1,1
3.085307762,1,1,1,0,1,1,1
3.085357682,1,1,1,0,1,1,1
3.085407602,1,1,1,0,1,1,1
3.085457522,1,1,1,0,1,1,1
3.085507442,1,1,1,0,1,1,1
3.085557362,1,1,1,0,1,1,0
3.085607282,1,1,1,0,1,1,0
3.085657202,1,1,1,0,1,1,0
3.085707122,1,1,1,0,1,1,0
3.085757042,1,1,1,0,1,1,0
3.085806962,1,1,1,0,1,1,0
3.085856882,1,1,1,0,1,1,0
3.085906802,1,1,1,0,1,1,0
3.085956722,1,1,1,0,1,1,0
3.086006642,1,1,1,0,1,1,0
3.086056562,1,1,1,0,1,1,0
3.086106482,1,1,1,0,1,1,0
3.086156402,1,1,1,0,1,0,0
3.086206322,1,1,1,1,1,0,1
3.086256242,1,1,0,1,1,0,1
3.086306162,1,1,0,1,1,0,1
3.086356082,1,1,0,1,1,0,1
3.086406002,1,1,0,1,1,0,1
3.086455922,1,1,0,1,1,0,1
3.086505842,1,1,0,1,1,0,1
3.086555762,1,1,0,1,1,0,1
3.086605682,1,1,0,1,1,0,1
3.086655602,1,1,0,1,1,0,1
3.086705522,1,1,0,1,1,0,1
3.086755442,1,1,0,1,1,0,1
3.086805362,1,1,0,1,1,0,0
3.086855282,1,1,0,1,1,0,0
3.086905202,1,1,0,1,1,0,0
3.086955122,1,1,0,1,1,0,0
3.087005042,1,1,0,1,1,0,0
3.087054962,1,1,0,1,1,0,0
3.087104882,1,1,0,1,1,0,0
3.087154802,1,1,0,1,1,0,0
3.087204722,1,1,0,1,1,0,0
3.087254642,1,1,0,1,1,0,0
3.087304562,1,1,0,1,1,0,0
3.087354482,1,1,0,1,1,0,0
3.087404402,1,1,0,1,1,0,0
3.087454322,0,0,0,0,0,1,1
3.087504242,0,0,0,0,0,1,1
3.087554162,0,0,1,0,0,1,1
3.087604082,0,0,1,0,0,1,1
3.087654002,0,0,1,0,0,1,1
3.087703922,0,0,1,0,0,1,1
3.087753842,0,0,1,0,0,1,1
3.087803762,0,0,1,0,0,1,1
3.087853682,0,0,1,0,0,1,1
3.087903602,0,0,1,0,0,1,1
3.087953522,0,0,1,0,0,1,1
3.088003442,0,0,1,0,0,1,1
3.088053362,0,0,1,0,0,1,0
3.088103282,0,0,1,0,0,1,0
3.088153202,0,0,1,0,0,1,0
3.088203122,0,0,1,0,0,1,0
3.088253042,0,0,1,0,0,1,0
3.088302962,0,0,1,0,0,1,0
3.088352882,0,0,1,0,0,1,0
3.088402802,0,0,1,0,0,1,0
3.088452722,0,0,1,0,0,1,0
3.088502642,0,0,1,0,0,1,0
3.088552562,0,0,1,0,0,1,0
3.088602482,0,0,1,0,0,1,0
3.088652402,0,1,1,0,0,1,0
3.088702322,1,1,1,1,1,1,1
3.088752242,1,1,1,1,1,1,1
3.088802162,1,1,1,1,1,1,1
3.088852082,1,1,1,1,1,1,1
3.088902002,1,1,1,1,1,1,1
3.088951922,1,1,1,1,1,1,1
3.089001842,1,1,1,1,1,1,1
3.089051762,1,1,1,1,1,1,1
3.089101682,1,1,1,1,1,1,1
3.089151602,1,1,1,1,1,1,1
3.089201522,1,1,1,1,1,1,1
3.089251442,1,1,1,1,1,1,1
3.089301362,1,1,1,1,1,1,0
3.089351282,1,1,1,1,1,1,0
3.089401202,1,1,1,1,1,1,0
3.089451122,1,1,1,1,1,1,0
3.089501042,1,1,1,1,1,1,0
3.089550962,1,1,1,1,1,1,0
3.089600882,1,1,1,1,1,1,0
3.089650802,1,1,1,1,1,1,0
3.089700722,1,1,1,1,1,1,0
3.089750642,1,1,1,1,1,1,0
3.089800562,1,1,1,1,1,1,0
3.089850482,1,1,1,1,1,1,0
3.089900402,1,1,1,1,1,1,0
3.089950322,1,1,1,1,1,1,1
3.090000242,1,1,1,1,1,1,1
3.090050162,1,1,1,1,1,1,1
3.090100082,1,1,1,1,1,1,1
3.090150002,1,1,1,1,1,1,1
3.090199922,1,1,1,1,1,1,1
3.090249842,1,1,1,1,1,1,1
3.090299762,1,1,1,1,1,1,1
3.090349682,1,1,1,1,1,1,1
3.090399602,1,1,1,1,1,1,1
3.090449522,1,1,1,1,1,1,1
3.090499442,1,1,1,1,1,1,1
3.090549362,1,1,1,1,1,1,0
3.090599282,1,1,1,1,1,1,0
3.090649202,1,1,1,1,1,1,0
3.090699122,1,1,1,1,1,1,0
3.090749042,1,1,1,1,1,1,0
3.090798962,1,1,1,1,1,1,0
3.090848882,1,1,1,1,1,1,0
3.090898802,1,1,1,1,1,1,0
3.090948722,1,1,1,1,1,1,0
3.090998642,1,1,1,1,1,1,0
3.091048562,1,1,1,1,1,1,0
3.091098482,1,1,1,1,1,1,0
3.091148402,0,0,1,1,1,0,0
3.091198322,0,0,1,0,0,0,1
3.091248242,0,0,0,0,0,0,1
3.091298162,0,0,0,0,0,0,1
3.091348082,0,0,0,0,0,0,1
3.091398002,0,0,0,0,0,0,1
3.091447922,0,0,0,0,0,0,1
3.091497842,0,0,0,0,0,0,1
3.091547762,0,0,0,0,0,0,1
3.091597682,0,0,0,0,0,0,1
3.091647602,0,0,0,0,0,0,1
3.091697522,0,0,0,0,0,0,1
3.091747442,0,0,0,0,0,0,0
3.091797362,0,0,0,0,0,0,0
3.091847282,0,0,0,0,0,0,0
3.091897202,0,0,0,0,0,0,0
3.091947122,0,0,0,0,0,0,0
3.091997042,0,0,0,0,0,0,0
3.092046962,0,0,0,0,0,0,0
3.092096882,0,0,0,0,0,0,0
3.092146802,0,0,0,0,0,0,0
3.092196722,0,0,0,0,0,0,0
3.092246642,0,0,0,0,0,0,0
3.092296562,0,0,0,0,0,0,0
3.092346482,0,0,0,0,0,0,0
3.092396402,0,0,0,0,0,0,1
3.092446322,0,1,0,0,1,0,1
3.092496242,0,1,0,0,1,0,1
3.092546162,0,1,0,0,1,0,1
3.092596082,0,1,0,0,1,0,1
3.092646002,0,1,0,0,1,0,1
3.092695922,0,1,0,0,1,0,1
3.092745842,0,1,0,0,1,0,1
3.092795762,0,1,0,0,1,0,1
3.092845682,0,1,0,0,1,0,1
3.092895602,0,1,0,0,1,0,1
3.092945522,0,1,0,0,1,0,1
3.092995442,0,1,0,0,1,0,0
3.093045362,0,1,0,0,1,0,0
3.093095282,0,1,0,0,1,0,0
3.093145202,0,1,0,0,1,0,0
3.093195122,0,1,0,0,1,0,0
3.093245042,0,1,0,0,1,0,0
3.093294962,0,1,0,0,1,0,0
3.093344882,0,1,0,0,1,0,0
3.093394802,0,1,0,0,1,0,0
3.093444722,0,1,0,0,1,0,0
3.093494642,0,1,0,0,1,0,0
3.093544562,0,1,0,0,1,0,0
3.093594482,0,1,0,0,1,0,0
3.093644402,0,0,0,0,1,1,1
3.093694322,1,0,0,1,0,1,1
3.093744242,1,0,1,1,0,1,1
3.093794162,1,0,1,1,0,1,1
3.093844082,1,0,1,1,0,1,1
3.093894002,1,0,1,1,0,1,1
3.093943922,1,0,1,1,0,1,1
3.093993842,1,0,1,1,0,1,1
3.094043762,1,0,1,1,0,1,1
3.094093682,1,0,1,1,0,1,1
3.094143602,1,0,1,1,0,1,1
3.094193522,1,0,1,1,0,1,1
3.094243442,1,0,1,1,0,1,0
3.094293362,1,0,1,1,0,1,0
3.094343282,1,0,1,1,0,1,0
3.094393202,1,0,1,1,0,1,0
3.094443122,1,0,1,1,0,1,0
3.094493042,1,0,1,1,0,1,0
3.094542962,1,0,1,1,0,1,0
3.094592882,1,0,1,1,0,1,0
3.094642802,1,0,1,1,0,1,0
3.094692722,1,0,1,1,0,1,0
3.094742642,1,0,1,1,0,1,0
3.094792562,1,0,1,1,0,1,0
3.094842482,1,0,1,1,0,1,0
3.094892402,1,0,1,1,0,1,1
3.094942322,0,0,1,0,0,1,1
3.094992242,0,0,0,0,0,1,1
3.095042162,0,0,0,0,0,1,1
3.095092082,0,0,0,0,0,1,1
3.095142002,0,0,0,0,0,1,1
3.095191922,0,0,0,0,0,1,1
3.095241842,0,0,0,0,0,1,1
3.095291762,0,0,0,0,0,1,1
3.095341682,0,0,0,0,0,1,1
3.095391602,0,0,0,0,0,1,1
3.095441522,0,0,0,0,0,1,1
3.095491442,0,0,0,0,0,1,0
3.095541362,0,0,0,0,0,1,0
3.095591282,0,0,0,0,0,1,0
3.095641202,0,0,0,0,0,1,0
3.095691122,0,0,0,0,0,1,0
3.095741042,0,0,0,0,0,1,0
3.095790962,0,0,0,0,0,1,0
3.095840882,0,0,0,0,0,1,0
3.095890802,0,0,0,0,0,1,0
3.095940722,0,0,0,0,0,1,0
3.095990642,0,0,0,0,0,1,0
3.096040562,0,0,0,0,0,1,0
3.096090482,0,0,0,0,0,1,0
3.096140402,0,1,0,0,0,0,1
3.096190322,1,1,0,1,1,0,1
3.096240242,1,1,1,1,1,0,1
3.096290162,1,1,1,1,1,0,1
3.096340082,1,1,1,1,1,0,1
3.096390002,1,1,1,1,1,0,1
3.096439922,1,1,1,1,1,0,1
3.096489842,1,1,1,1,1,0,1
3.096539762,1,1,1,1,1,0,1
3.096589682,1,1,1,1,1,0,1
3.096639602,1,1,1,1,1,0,1
3.096689522,1,1,1,1,1,0,1
3.096739442,1,1,1,1,1,0,0
3.096789362,1,1,1,1,1,0,0
3.096839282,1,1,1,1,1,0,0
3.096889202,1,1,1,1,1,0,0
3.096939122,1,1,1,1,1,0,0
3.096989042,1,1,1,1,1,0,0
3.097038962,1,1,1,1,1,0,0
3.097088882,1,1,1,1,1,0,0
3.097138802,1,1,1,1,1,0,0
3.097188722,1,1,1,1,1,0,0
3.097238642,1,1,1,1,1,0,0
3.097288562,1,1,1,1,1,0,0
3.097338482,1,1,1,1,1,0,0
3.097388402,1,1,1,1,1,1,1
3.097438322,0,1,1,1,0,1,1
3.097488242,0,1,1,1,0,1,1
3.097538162,0,1,1,1,0,1,1
3.097588082,0,1,1,1,0,1,1
3.097638002,0,1,1,1,0,1,1
3.097687922,0,1,1,1,0,1,1
3.097737842,0,1,1,1,0,1,1
3.097787762,0,1,1,1,0,1,1
3.097837682,0,1,1,1,0,1,1
3.097887602,0,1,1,1,0,1,1
3.097937522,0,1,1,1,0,1,1
3.097987442,0,1,1,1,0,1,0
3.098037362,0,1,1,1,0,1,0
3.098087282,0,1,1,1,0,1,0
3.098137202,0,1,1,1,0,1,0
3.098187122,0,1,1,1,0,1,0
3.098237042,0,1,1,1,0,1,0
3.098286962,0,1,1,1,0,1,0
3.098336882,0,1,1,1,0,1,0
3.098386802,0,1,1,1,0,1,0
3.098436722,0,1,1,1,0,1,0
3.098486642,0,1,1,1,0,1,0
3.098536562,0,1,1,1,0,1,0
3.098586482,0,1,1,1,0,1,0
3.098636402,0,0,1,1,0,0,1
3.098686322,1,0,1,0,1,0,1
3.098736242,1,0,0,0,1,0,1
3.098786162,1,0,0,0,1,0,1
3.098836082,1,0,0,0,1,0,1
3.098886002,1,0,0,0,1,0,1
3.098935922,1,0,0,0,1,0,1
